Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Duration,QC Name
Chengdu,PM2.5,04/05/12 05:00 AM,2012,4,5,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 06:00 AM,2012,4,5,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 07:00 AM,2012,4,5,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 08:00 AM,2012,4,5,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 09:00 AM,2012,4,5,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 10:00 AM,2012,4,5,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 11:00 AM,2012,4,5,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 12:00 PM,2012,4,5,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 01:00 PM,2012,4,5,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 02:00 PM,2012,4,5,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 03:00 PM,2012,4,5,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 04:00 PM,2012,4,5,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 05:00 PM,2012,4,5,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 06:00 PM,2012,4,5,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 07:00 PM,2012,4,5,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 08:00 PM,2012,4,5,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 09:00 PM,2012,4,5,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 10:00 PM,2012,4,5,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/05/12 11:00 PM,2012,4,5,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 12:00 AM,2012,4,6,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 01:00 AM,2012,4,6,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 02:00 AM,2012,4,6,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 03:00 AM,2012,4,6,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 04:00 AM,2012,4,6,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 05:00 AM,2012,4,6,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 06:00 AM,2012,4,6,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 07:00 AM,2012,4,6,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 08:00 AM,2012,4,6,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 09:00 AM,2012,4,6,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 10:00 AM,2012,4,6,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 11:00 AM,2012,4,6,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 12:00 PM,2012,4,6,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 01:00 PM,2012,4,6,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 02:00 PM,2012,4,6,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 03:00 PM,2012,4,6,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 04:00 PM,2012,4,6,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 05:00 PM,2012,4,6,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 06:00 PM,2012,4,6,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 07:00 PM,2012,4,6,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 08:00 PM,2012,4,6,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 09:00 PM,2012,4,6,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 10:00 PM,2012,4,6,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/06/12 11:00 PM,2012,4,6,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 12:00 AM,2012,4,7,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 01:00 AM,2012,4,7,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 02:00 AM,2012,4,7,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 03:00 AM,2012,4,7,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 04:00 AM,2012,4,7,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 05:00 AM,2012,4,7,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 06:00 AM,2012,4,7,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 07:00 AM,2012,4,7,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 08:00 AM,2012,4,7,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 09:00 AM,2012,4,7,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 10:00 AM,2012,4,7,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 11:00 AM,2012,4,7,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 12:00 PM,2012,4,7,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 01:00 PM,2012,4,7,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 02:00 PM,2012,4,7,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 03:00 PM,2012,4,7,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 04:00 PM,2012,4,7,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 05:00 PM,2012,4,7,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 06:00 PM,2012,4,7,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 07:00 PM,2012,4,7,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 08:00 PM,2012,4,7,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 09:00 PM,2012,4,7,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 10:00 PM,2012,4,7,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/07/12 11:00 PM,2012,4,7,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 12:00 AM,2012,4,8,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 01:00 AM,2012,4,8,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 02:00 AM,2012,4,8,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 03:00 AM,2012,4,8,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 04:00 AM,2012,4,8,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 05:00 AM,2012,4,8,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 06:00 AM,2012,4,8,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 07:00 AM,2012,4,8,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 08:00 AM,2012,4,8,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 09:00 AM,2012,4,8,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 10:00 AM,2012,4,8,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 11:00 AM,2012,4,8,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 12:00 PM,2012,4,8,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 01:00 PM,2012,4,8,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 02:00 PM,2012,4,8,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 03:00 PM,2012,4,8,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 04:00 PM,2012,4,8,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 05:00 PM,2012,4,8,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 06:00 PM,2012,4,8,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 07:00 PM,2012,4,8,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 08:00 PM,2012,4,8,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 09:00 PM,2012,4,8,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 10:00 PM,2012,4,8,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/08/12 11:00 PM,2012,4,8,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 12:00 AM,2012,4,9,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 01:00 AM,2012,4,9,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 02:00 AM,2012,4,9,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 03:00 AM,2012,4,9,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 04:00 AM,2012,4,9,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 05:00 AM,2012,4,9,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 06:00 AM,2012,4,9,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 07:00 AM,2012,4,9,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 08:00 AM,2012,4,9,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 09:00 AM,2012,4,9,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 10:00 AM,2012,4,9,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 11:00 AM,2012,4,9,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 12:00 PM,2012,4,9,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 01:00 PM,2012,4,9,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 02:00 PM,2012,4,9,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 03:00 PM,2012,4,9,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 04:00 PM,2012,4,9,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 05:00 PM,2012,4,9,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 06:00 PM,2012,4,9,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 07:00 PM,2012,4,9,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 08:00 PM,2012,4,9,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 09:00 PM,2012,4,9,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 10:00 PM,2012,4,9,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/09/12 11:00 PM,2012,4,9,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 12:00 AM,2012,4,10,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 01:00 AM,2012,4,10,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 02:00 AM,2012,4,10,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 03:00 AM,2012,4,10,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 04:00 AM,2012,4,10,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 05:00 AM,2012,4,10,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 06:00 AM,2012,4,10,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 07:00 AM,2012,4,10,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 08:00 AM,2012,4,10,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 09:00 AM,2012,4,10,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 10:00 AM,2012,4,10,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 11:00 AM,2012,4,10,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 12:00 PM,2012,4,10,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 01:00 PM,2012,4,10,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 02:00 PM,2012,4,10,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 03:00 PM,2012,4,10,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 04:00 PM,2012,4,10,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 05:00 PM,2012,4,10,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 06:00 PM,2012,4,10,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 07:00 PM,2012,4,10,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 08:00 PM,2012,4,10,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 09:00 PM,2012,4,10,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 10:00 PM,2012,4,10,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/10/12 11:00 PM,2012,4,10,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 12:00 AM,2012,4,11,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 01:00 AM,2012,4,11,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 02:00 AM,2012,4,11,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 03:00 AM,2012,4,11,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 04:00 AM,2012,4,11,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 05:00 AM,2012,4,11,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 06:00 AM,2012,4,11,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 07:00 AM,2012,4,11,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 08:00 AM,2012,4,11,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 09:00 AM,2012,4,11,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 10:00 AM,2012,4,11,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 11:00 AM,2012,4,11,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 12:00 PM,2012,4,11,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 01:00 PM,2012,4,11,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 02:00 PM,2012,4,11,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 03:00 PM,2012,4,11,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 04:00 PM,2012,4,11,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 05:00 PM,2012,4,11,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 06:00 PM,2012,4,11,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 07:00 PM,2012,4,11,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 08:00 PM,2012,4,11,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 09:00 PM,2012,4,11,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 10:00 PM,2012,4,11,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/11/12 11:00 PM,2012,4,11,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 12:00 AM,2012,4,12,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 01:00 AM,2012,4,12,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 02:00 AM,2012,4,12,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 03:00 AM,2012,4,12,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 04:00 AM,2012,4,12,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 05:00 AM,2012,4,12,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 06:00 AM,2012,4,12,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 07:00 AM,2012,4,12,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 08:00 AM,2012,4,12,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 09:00 AM,2012,4,12,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 10:00 AM,2012,4,12,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 11:00 AM,2012,4,12,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 12:00 PM,2012,4,12,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 01:00 PM,2012,4,12,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 02:00 PM,2012,4,12,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 03:00 PM,2012,4,12,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 04:00 PM,2012,4,12,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 05:00 PM,2012,4,12,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 06:00 PM,2012,4,12,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 07:00 PM,2012,4,12,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 08:00 PM,2012,4,12,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 09:00 PM,2012,4,12,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 10:00 PM,2012,4,12,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/12/12 11:00 PM,2012,4,12,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 12:00 AM,2012,4,13,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 01:00 AM,2012,4,13,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 02:00 AM,2012,4,13,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 03:00 AM,2012,4,13,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 04:00 AM,2012,4,13,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 05:00 AM,2012,4,13,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 06:00 AM,2012,4,13,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 07:00 AM,2012,4,13,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 08:00 AM,2012,4,13,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 09:00 AM,2012,4,13,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 10:00 AM,2012,4,13,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 11:00 AM,2012,4,13,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 12:00 PM,2012,4,13,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 01:00 PM,2012,4,13,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 02:00 PM,2012,4,13,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 03:00 PM,2012,4,13,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 04:00 PM,2012,4,13,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 05:00 PM,2012,4,13,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 06:00 PM,2012,4,13,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 07:00 PM,2012,4,13,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 08:00 PM,2012,4,13,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 09:00 PM,2012,4,13,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 10:00 PM,2012,4,13,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/13/12 11:00 PM,2012,4,13,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 12:00 AM,2012,4,14,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 01:00 AM,2012,4,14,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 02:00 AM,2012,4,14,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 03:00 AM,2012,4,14,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 04:00 AM,2012,4,14,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 05:00 AM,2012,4,14,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 06:00 AM,2012,4,14,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 07:00 AM,2012,4,14,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 08:00 AM,2012,4,14,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 09:00 AM,2012,4,14,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 10:00 AM,2012,4,14,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 11:00 AM,2012,4,14,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 12:00 PM,2012,4,14,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 01:00 PM,2012,4,14,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 02:00 PM,2012,4,14,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 03:00 PM,2012,4,14,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 04:00 PM,2012,4,14,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 05:00 PM,2012,4,14,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 06:00 PM,2012,4,14,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 07:00 PM,2012,4,14,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 08:00 PM,2012,4,14,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 09:00 PM,2012,4,14,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 10:00 PM,2012,4,14,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/14/12 11:00 PM,2012,4,14,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 12:00 AM,2012,4,15,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 01:00 AM,2012,4,15,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 02:00 AM,2012,4,15,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 03:00 AM,2012,4,15,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 04:00 AM,2012,4,15,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 05:00 AM,2012,4,15,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 06:00 AM,2012,4,15,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 07:00 AM,2012,4,15,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 08:00 AM,2012,4,15,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 09:00 AM,2012,4,15,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 10:00 AM,2012,4,15,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 11:00 AM,2012,4,15,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 12:00 PM,2012,4,15,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 01:00 PM,2012,4,15,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 02:00 PM,2012,4,15,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 03:00 PM,2012,4,15,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 04:00 PM,2012,4,15,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 05:00 PM,2012,4,15,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 06:00 PM,2012,4,15,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 07:00 PM,2012,4,15,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 08:00 PM,2012,4,15,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 09:00 PM,2012,4,15,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 10:00 PM,2012,4,15,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/15/12 11:00 PM,2012,4,15,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 12:00 AM,2012,4,16,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 01:00 AM,2012,4,16,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 02:00 AM,2012,4,16,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 03:00 AM,2012,4,16,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 04:00 AM,2012,4,16,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 05:00 AM,2012,4,16,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 06:00 AM,2012,4,16,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 07:00 AM,2012,4,16,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 08:00 AM,2012,4,16,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 09:00 AM,2012,4,16,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 10:00 AM,2012,4,16,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 11:00 AM,2012,4,16,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 12:00 PM,2012,4,16,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 01:00 PM,2012,4,16,13,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 02:00 PM,2012,4,16,14,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 03:00 PM,2012,4,16,15,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 04:00 PM,2012,4,16,16,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 05:00 PM,2012,4,16,17,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 06:00 PM,2012,4,16,18,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 07:00 PM,2012,4,16,19,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 08:00 PM,2012,4,16,20,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 09:00 PM,2012,4,16,21,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 10:00 PM,2012,4,16,22,-999,1 Hr,Missing
Chengdu,PM2.5,04/16/12 11:00 PM,2012,4,16,23,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 12:00 AM,2012,4,17,0,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 01:00 AM,2012,4,17,1,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 02:00 AM,2012,4,17,2,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 03:00 AM,2012,4,17,3,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 04:00 AM,2012,4,17,4,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 05:00 AM,2012,4,17,5,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 06:00 AM,2012,4,17,6,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 07:00 AM,2012,4,17,7,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 08:00 AM,2012,4,17,8,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 09:00 AM,2012,4,17,9,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 10:00 AM,2012,4,17,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 11:00 AM,2012,4,17,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 12:00 PM,2012,4,17,12,-999,1 Hr,Missing
Chengdu,PM2.5,04/17/12 01:00 PM,2012,4,17,13,-999,1 Hr,Missing
