Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Duration,QC Name
Chengdu,PM2.5,07/05/15 03:00 PM,2015,7,5,15,29,1 Hr,Valid
Chengdu,PM2.5,07/05/15 04:00 PM,2015,7,5,16,34,1 Hr,Valid
Chengdu,PM2.5,07/05/15 05:00 PM,2015,7,5,17,28,1 Hr,Valid
Chengdu,PM2.5,07/05/15 06:00 PM,2015,7,5,18,32,1 Hr,Valid
Chengdu,PM2.5,07/05/15 07:00 PM,2015,7,5,19,29,1 Hr,Valid
Chengdu,PM2.5,07/05/15 08:00 PM,2015,7,5,20,33,1 Hr,Valid
Chengdu,PM2.5,07/05/15 09:00 PM,2015,7,5,21,30,1 Hr,Valid
Chengdu,PM2.5,07/05/15 10:00 PM,2015,7,5,22,28,1 Hr,Valid
Chengdu,PM2.5,07/05/15 11:00 PM,2015,7,5,23,35,1 Hr,Valid
Chengdu,PM2.5,07/06/15 12:00 AM,2015,7,6,0,23,1 Hr,Valid
Chengdu,PM2.5,07/06/15 01:00 AM,2015,7,6,1,22,1 Hr,Valid
Chengdu,PM2.5,07/06/15 02:00 AM,2015,7,6,2,36,1 Hr,Valid
Chengdu,PM2.5,07/06/15 03:00 AM,2015,7,6,3,26,1 Hr,Valid
Chengdu,PM2.5,07/06/15 04:00 AM,2015,7,6,4,19,1 Hr,Valid
Chengdu,PM2.5,07/06/15 05:00 AM,2015,7,6,5,20,1 Hr,Valid
Chengdu,PM2.5,07/06/15 06:00 AM,2015,7,6,6,24,1 Hr,Valid
Chengdu,PM2.5,07/06/15 07:00 AM,2015,7,6,7,42,1 Hr,Valid
Chengdu,PM2.5,07/06/15 08:00 AM,2015,7,6,8,33,1 Hr,Valid
Chengdu,PM2.5,07/06/15 09:00 AM,2015,7,6,9,38,1 Hr,Valid
Chengdu,PM2.5,07/06/15 10:00 AM,2015,7,6,10,38,1 Hr,Valid
Chengdu,PM2.5,07/06/15 11:00 AM,2015,7,6,11,-999,1 Hr,Missing
Chengdu,PM2.5,07/06/15 12:00 PM,2015,7,6,12,-999,1 Hr,Missing
Chengdu,PM2.5,07/06/15 01:00 PM,2015,7,6,13,-999,1 Hr,Missing
Chengdu,PM2.5,07/06/15 02:00 PM,2015,7,6,14,32,1 Hr,Valid
Chengdu,PM2.5,07/06/15 03:00 PM,2015,7,6,15,45,1 Hr,Valid
Chengdu,PM2.5,07/06/15 04:00 PM,2015,7,6,16,39,1 Hr,Valid
Chengdu,PM2.5,07/06/15 05:00 PM,2015,7,6,17,38,1 Hr,Valid
Chengdu,PM2.5,07/06/15 06:00 PM,2015,7,6,18,37,1 Hr,Valid
Chengdu,PM2.5,07/06/15 07:00 PM,2015,7,6,19,42,1 Hr,Valid
Chengdu,PM2.5,07/06/15 08:00 PM,2015,7,6,20,41,1 Hr,Valid
Chengdu,PM2.5,07/06/15 09:00 PM,2015,7,6,21,42,1 Hr,Valid
Chengdu,PM2.5,07/06/15 10:00 PM,2015,7,6,22,47,1 Hr,Valid
Chengdu,PM2.5,07/06/15 11:00 PM,2015,7,6,23,38,1 Hr,Valid
Chengdu,PM2.5,07/07/15 12:00 AM,2015,7,7,0,33,1 Hr,Valid
Chengdu,PM2.5,07/07/15 01:00 AM,2015,7,7,1,39,1 Hr,Valid
Chengdu,PM2.5,07/07/15 02:00 AM,2015,7,7,2,38,1 Hr,Valid
Chengdu,PM2.5,07/07/15 03:00 AM,2015,7,7,3,47,1 Hr,Valid
Chengdu,PM2.5,07/07/15 04:00 AM,2015,7,7,4,54,1 Hr,Valid
Chengdu,PM2.5,07/07/15 05:00 AM,2015,7,7,5,48,1 Hr,Valid
Chengdu,PM2.5,07/07/15 06:00 AM,2015,7,7,6,51,1 Hr,Valid
Chengdu,PM2.5,07/07/15 07:00 AM,2015,7,7,7,50,1 Hr,Valid
Chengdu,PM2.5,07/07/15 08:00 AM,2015,7,7,8,61,1 Hr,Valid
Chengdu,PM2.5,07/07/15 09:00 AM,2015,7,7,9,48,1 Hr,Valid
Chengdu,PM2.5,07/07/15 10:00 AM,2015,7,7,10,48,1 Hr,Valid
Chengdu,PM2.5,07/07/15 11:00 AM,2015,7,7,11,51,1 Hr,Valid
Chengdu,PM2.5,07/07/15 12:00 PM,2015,7,7,12,50,1 Hr,Valid
Chengdu,PM2.5,07/07/15 01:00 PM,2015,7,7,13,52,1 Hr,Valid
Chengdu,PM2.5,07/07/15 02:00 PM,2015,7,7,14,54,1 Hr,Valid
Chengdu,PM2.5,07/07/15 03:00 PM,2015,7,7,15,47,1 Hr,Valid
Chengdu,PM2.5,07/07/15 04:00 PM,2015,7,7,16,46,1 Hr,Valid
Chengdu,PM2.5,07/07/15 05:00 PM,2015,7,7,17,46,1 Hr,Valid
Chengdu,PM2.5,07/07/15 06:00 PM,2015,7,7,18,38,1 Hr,Valid
Chengdu,PM2.5,07/07/15 07:00 PM,2015,7,7,19,41,1 Hr,Valid
Chengdu,PM2.5,07/07/15 08:00 PM,2015,7,7,20,43,1 Hr,Valid
Chengdu,PM2.5,07/07/15 09:00 PM,2015,7,7,21,40,1 Hr,Valid
Chengdu,PM2.5,07/07/15 10:00 PM,2015,7,7,22,47,1 Hr,Valid
Chengdu,PM2.5,07/07/15 11:00 PM,2015,7,7,23,44,1 Hr,Valid
Chengdu,PM2.5,07/08/15 12:00 AM,2015,7,8,0,34,1 Hr,Valid
Chengdu,PM2.5,07/08/15 01:00 AM,2015,7,8,1,38,1 Hr,Valid
Chengdu,PM2.5,07/08/15 02:00 AM,2015,7,8,2,42,1 Hr,Valid
Chengdu,PM2.5,07/08/15 03:00 AM,2015,7,8,3,59,1 Hr,Valid
Chengdu,PM2.5,07/08/15 04:00 AM,2015,7,8,4,53,1 Hr,Valid
Chengdu,PM2.5,07/08/15 05:00 AM,2015,7,8,5,57,1 Hr,Valid
Chengdu,PM2.5,07/08/15 06:00 AM,2015,7,8,6,52,1 Hr,Valid
Chengdu,PM2.5,07/08/15 07:00 AM,2015,7,8,7,44,1 Hr,Valid
Chengdu,PM2.5,07/08/15 08:00 AM,2015,7,8,8,45,1 Hr,Valid
Chengdu,PM2.5,07/08/15 09:00 AM,2015,7,8,9,46,1 Hr,Valid
Chengdu,PM2.5,07/08/15 10:00 AM,2015,7,8,10,46,1 Hr,Valid
Chengdu,PM2.5,07/08/15 11:00 AM,2015,7,8,11,37,1 Hr,Valid
Chengdu,PM2.5,07/08/15 12:00 PM,2015,7,8,12,50,1 Hr,Valid
Chengdu,PM2.5,07/08/15 01:00 PM,2015,7,8,13,106,1 Hr,Valid
Chengdu,PM2.5,07/08/15 02:00 PM,2015,7,8,14,104,1 Hr,Valid
Chengdu,PM2.5,07/08/15 03:00 PM,2015,7,8,15,69,1 Hr,Valid
Chengdu,PM2.5,07/08/15 04:00 PM,2015,7,8,16,69,1 Hr,Valid
Chengdu,PM2.5,07/08/15 05:00 PM,2015,7,8,17,76,1 Hr,Valid
Chengdu,PM2.5,07/08/15 06:00 PM,2015,7,8,18,76,1 Hr,Valid
Chengdu,PM2.5,07/08/15 07:00 PM,2015,7,8,19,63,1 Hr,Valid
Chengdu,PM2.5,07/08/15 08:00 PM,2015,7,8,20,77,1 Hr,Valid
Chengdu,PM2.5,07/08/15 09:00 PM,2015,7,8,21,85,1 Hr,Valid
Chengdu,PM2.5,07/08/15 10:00 PM,2015,7,8,22,87,1 Hr,Valid
Chengdu,PM2.5,07/08/15 11:00 PM,2015,7,8,23,100,1 Hr,Valid
Chengdu,PM2.5,07/09/15 12:00 AM,2015,7,9,0,78,1 Hr,Valid
Chengdu,PM2.5,07/09/15 01:00 AM,2015,7,9,1,69,1 Hr,Valid
Chengdu,PM2.5,07/09/15 02:00 AM,2015,7,9,2,67,1 Hr,Valid
Chengdu,PM2.5,07/09/15 03:00 AM,2015,7,9,3,54,1 Hr,Valid
Chengdu,PM2.5,07/09/15 04:00 AM,2015,7,9,4,70,1 Hr,Valid
Chengdu,PM2.5,07/09/15 05:00 AM,2015,7,9,5,51,1 Hr,Valid
Chengdu,PM2.5,07/09/15 06:00 AM,2015,7,9,6,53,1 Hr,Valid
Chengdu,PM2.5,07/09/15 07:00 AM,2015,7,9,7,53,1 Hr,Valid
Chengdu,PM2.5,07/09/15 08:00 AM,2015,7,9,8,51,1 Hr,Valid
Chengdu,PM2.5,07/09/15 09:00 AM,2015,7,9,9,49,1 Hr,Valid
Chengdu,PM2.5,07/09/15 10:00 AM,2015,7,9,10,63,1 Hr,Valid
Chengdu,PM2.5,07/09/15 11:00 AM,2015,7,9,11,51,1 Hr,Valid
Chengdu,PM2.5,07/09/15 12:00 PM,2015,7,9,12,60,1 Hr,Valid
Chengdu,PM2.5,07/09/15 01:00 PM,2015,7,9,13,36,1 Hr,Valid
Chengdu,PM2.5,07/09/15 02:00 PM,2015,7,9,14,40,1 Hr,Valid
Chengdu,PM2.5,07/09/15 03:00 PM,2015,7,9,15,43,1 Hr,Valid
Chengdu,PM2.5,07/09/15 04:00 PM,2015,7,9,16,53,1 Hr,Valid
Chengdu,PM2.5,07/09/15 05:00 PM,2015,7,9,17,51,1 Hr,Valid
Chengdu,PM2.5,07/09/15 06:00 PM,2015,7,9,18,53,1 Hr,Valid
Chengdu,PM2.5,07/09/15 07:00 PM,2015,7,9,19,49,1 Hr,Valid
Chengdu,PM2.5,07/09/15 08:00 PM,2015,7,9,20,57,1 Hr,Valid
Chengdu,PM2.5,07/09/15 09:00 PM,2015,7,9,21,62,1 Hr,Valid
Chengdu,PM2.5,07/09/15 10:00 PM,2015,7,9,22,76,1 Hr,Valid
Chengdu,PM2.5,07/09/15 11:00 PM,2015,7,9,23,73,1 Hr,Valid
Chengdu,PM2.5,07/10/15 12:00 AM,2015,7,10,0,58,1 Hr,Valid
Chengdu,PM2.5,07/10/15 01:00 AM,2015,7,10,1,79,1 Hr,Valid
Chengdu,PM2.5,07/10/15 02:00 AM,2015,7,10,2,81,1 Hr,Valid
Chengdu,PM2.5,07/10/15 03:00 AM,2015,7,10,3,72,1 Hr,Valid
Chengdu,PM2.5,07/10/15 04:00 AM,2015,7,10,4,74,1 Hr,Valid
Chengdu,PM2.5,07/10/15 05:00 AM,2015,7,10,5,68,1 Hr,Valid
Chengdu,PM2.5,07/10/15 06:00 AM,2015,7,10,6,63,1 Hr,Valid
Chengdu,PM2.5,07/10/15 07:00 AM,2015,7,10,7,67,1 Hr,Valid
Chengdu,PM2.5,07/10/15 08:00 AM,2015,7,10,8,65,1 Hr,Valid
Chengdu,PM2.5,07/10/15 09:00 AM,2015,7,10,9,58,1 Hr,Valid
Chengdu,PM2.5,07/10/15 10:00 AM,2015,7,10,10,46,1 Hr,Valid
Chengdu,PM2.5,07/10/15 11:00 AM,2015,7,10,11,38,1 Hr,Valid
Chengdu,PM2.5,07/10/15 12:00 PM,2015,7,10,12,45,1 Hr,Valid
Chengdu,PM2.5,07/10/15 01:00 PM,2015,7,10,13,46,1 Hr,Valid
Chengdu,PM2.5,07/10/15 02:00 PM,2015,7,10,14,49,1 Hr,Valid
Chengdu,PM2.5,07/10/15 03:00 PM,2015,7,10,15,47,1 Hr,Valid
Chengdu,PM2.5,07/10/15 04:00 PM,2015,7,10,16,42,1 Hr,Valid
Chengdu,PM2.5,07/10/15 05:00 PM,2015,7,10,17,51,1 Hr,Valid
Chengdu,PM2.5,07/10/15 06:00 PM,2015,7,10,18,54,1 Hr,Valid
Chengdu,PM2.5,07/10/15 07:00 PM,2015,7,10,19,48,1 Hr,Valid
Chengdu,PM2.5,07/10/15 08:00 PM,2015,7,10,20,46,1 Hr,Valid
Chengdu,PM2.5,07/10/15 09:00 PM,2015,7,10,21,60,1 Hr,Valid
Chengdu,PM2.5,07/10/15 10:00 PM,2015,7,10,22,58,1 Hr,Valid
Chengdu,PM2.5,07/10/15 11:00 PM,2015,7,10,23,55,1 Hr,Valid
Chengdu,PM2.5,07/11/15 12:00 AM,2015,7,11,0,55,1 Hr,Valid
Chengdu,PM2.5,07/11/15 01:00 AM,2015,7,11,1,62,1 Hr,Valid
Chengdu,PM2.5,07/11/15 02:00 AM,2015,7,11,2,50,1 Hr,Valid
Chengdu,PM2.5,07/11/15 03:00 AM,2015,7,11,3,63,1 Hr,Valid
Chengdu,PM2.5,07/11/15 04:00 AM,2015,7,11,4,67,1 Hr,Valid
Chengdu,PM2.5,07/11/15 05:00 AM,2015,7,11,5,76,1 Hr,Valid
Chengdu,PM2.5,07/11/15 06:00 AM,2015,7,11,6,76,1 Hr,Valid
Chengdu,PM2.5,07/11/15 07:00 AM,2015,7,11,7,75,1 Hr,Valid
Chengdu,PM2.5,07/11/15 08:00 AM,2015,7,11,8,85,1 Hr,Valid
Chengdu,PM2.5,07/11/15 09:00 AM,2015,7,11,9,63,1 Hr,Valid
Chengdu,PM2.5,07/11/15 10:00 AM,2015,7,11,10,54,1 Hr,Valid
Chengdu,PM2.5,07/11/15 11:00 AM,2015,7,11,11,54,1 Hr,Valid
Chengdu,PM2.5,07/11/15 12:00 PM,2015,7,11,12,59,1 Hr,Valid
Chengdu,PM2.5,07/11/15 01:00 PM,2015,7,11,13,51,1 Hr,Valid
Chengdu,PM2.5,07/11/15 02:00 PM,2015,7,11,14,45,1 Hr,Valid
Chengdu,PM2.5,07/11/15 03:00 PM,2015,7,11,15,52,1 Hr,Valid
Chengdu,PM2.5,07/11/15 04:00 PM,2015,7,11,16,50,1 Hr,Valid
Chengdu,PM2.5,07/11/15 05:00 PM,2015,7,11,17,55,1 Hr,Valid
Chengdu,PM2.5,07/11/15 06:00 PM,2015,7,11,18,48,1 Hr,Valid
Chengdu,PM2.5,07/11/15 07:00 PM,2015,7,11,19,57,1 Hr,Valid
Chengdu,PM2.5,07/11/15 08:00 PM,2015,7,11,20,54,1 Hr,Valid
Chengdu,PM2.5,07/11/15 09:00 PM,2015,7,11,21,58,1 Hr,Valid
Chengdu,PM2.5,07/11/15 10:00 PM,2015,7,11,22,54,1 Hr,Valid
Chengdu,PM2.5,07/11/15 11:00 PM,2015,7,11,23,60,1 Hr,Valid
Chengdu,PM2.5,07/12/15 12:00 AM,2015,7,12,0,59,1 Hr,Valid
Chengdu,PM2.5,07/12/15 01:00 AM,2015,7,12,1,60,1 Hr,Valid
Chengdu,PM2.5,07/12/15 02:00 AM,2015,7,12,2,68,1 Hr,Valid
Chengdu,PM2.5,07/12/15 03:00 AM,2015,7,12,3,74,1 Hr,Valid
Chengdu,PM2.5,07/12/15 04:00 AM,2015,7,12,4,73,1 Hr,Valid
Chengdu,PM2.5,07/12/15 05:00 AM,2015,7,12,5,78,1 Hr,Valid
Chengdu,PM2.5,07/12/15 06:00 AM,2015,7,12,6,71,1 Hr,Valid
Chengdu,PM2.5,07/12/15 07:00 AM,2015,7,12,7,64,1 Hr,Valid
Chengdu,PM2.5,07/12/15 08:00 AM,2015,7,12,8,54,1 Hr,Valid
Chengdu,PM2.5,07/12/15 09:00 AM,2015,7,12,9,62,1 Hr,Valid
Chengdu,PM2.5,07/12/15 10:00 AM,2015,7,12,10,70,1 Hr,Valid
Chengdu,PM2.5,07/12/15 11:00 AM,2015,7,12,11,74,1 Hr,Valid
Chengdu,PM2.5,07/12/15 12:00 PM,2015,7,12,12,68,1 Hr,Valid
Chengdu,PM2.5,07/12/15 01:00 PM,2015,7,12,13,68,1 Hr,Valid
Chengdu,PM2.5,07/12/15 02:00 PM,2015,7,12,14,85,1 Hr,Valid
Chengdu,PM2.5,07/12/15 03:00 PM,2015,7,12,15,81,1 Hr,Valid
Chengdu,PM2.5,07/12/15 04:00 PM,2015,7,12,16,100,1 Hr,Valid
Chengdu,PM2.5,07/12/15 05:00 PM,2015,7,12,17,85,1 Hr,Valid
Chengdu,PM2.5,07/12/15 06:00 PM,2015,7,12,18,82,1 Hr,Valid
Chengdu,PM2.5,07/12/15 07:00 PM,2015,7,12,19,76,1 Hr,Valid
Chengdu,PM2.5,07/12/15 08:00 PM,2015,7,12,20,77,1 Hr,Valid
Chengdu,PM2.5,07/12/15 09:00 PM,2015,7,12,21,75,1 Hr,Valid
Chengdu,PM2.5,07/12/15 10:00 PM,2015,7,12,22,78,1 Hr,Valid
Chengdu,PM2.5,07/12/15 11:00 PM,2015,7,12,23,79,1 Hr,Valid
Chengdu,PM2.5,07/13/15 12:00 AM,2015,7,13,0,67,1 Hr,Valid
Chengdu,PM2.5,07/13/15 01:00 AM,2015,7,13,1,92,1 Hr,Valid
Chengdu,PM2.5,07/13/15 02:00 AM,2015,7,13,2,95,1 Hr,Valid
Chengdu,PM2.5,07/13/15 03:00 AM,2015,7,13,3,96,1 Hr,Valid
Chengdu,PM2.5,07/13/15 04:00 AM,2015,7,13,4,106,1 Hr,Valid
Chengdu,PM2.5,07/13/15 05:00 AM,2015,7,13,5,119,1 Hr,Valid
Chengdu,PM2.5,07/13/15 06:00 AM,2015,7,13,6,105,1 Hr,Valid
Chengdu,PM2.5,07/13/15 07:00 AM,2015,7,13,7,117,1 Hr,Valid
Chengdu,PM2.5,07/13/15 08:00 AM,2015,7,13,8,106,1 Hr,Valid
Chengdu,PM2.5,07/13/15 09:00 AM,2015,7,13,9,84,1 Hr,Valid
Chengdu,PM2.5,07/13/15 10:00 AM,2015,7,13,10,54,1 Hr,Valid
Chengdu,PM2.5,07/13/15 11:00 AM,2015,7,13,11,51,1 Hr,Valid
Chengdu,PM2.5,07/13/15 12:00 PM,2015,7,13,12,57,1 Hr,Valid
Chengdu,PM2.5,07/13/15 01:00 PM,2015,7,13,13,63,1 Hr,Valid
Chengdu,PM2.5,07/13/15 02:00 PM,2015,7,13,14,68,1 Hr,Valid
Chengdu,PM2.5,07/13/15 03:00 PM,2015,7,13,15,65,1 Hr,Valid
Chengdu,PM2.5,07/13/15 04:00 PM,2015,7,13,16,57,1 Hr,Valid
Chengdu,PM2.5,07/13/15 05:00 PM,2015,7,13,17,57,1 Hr,Valid
Chengdu,PM2.5,07/13/15 06:00 PM,2015,7,13,18,54,1 Hr,Valid
Chengdu,PM2.5,07/13/15 07:00 PM,2015,7,13,19,62,1 Hr,Valid
Chengdu,PM2.5,07/13/15 08:00 PM,2015,7,13,20,60,1 Hr,Valid
Chengdu,PM2.5,07/13/15 09:00 PM,2015,7,13,21,68,1 Hr,Valid
Chengdu,PM2.5,07/13/15 10:00 PM,2015,7,13,22,51,1 Hr,Valid
Chengdu,PM2.5,07/13/15 11:00 PM,2015,7,13,23,50,1 Hr,Valid
Chengdu,PM2.5,07/14/15 12:00 AM,2015,7,14,0,45,1 Hr,Valid
Chengdu,PM2.5,07/14/15 01:00 AM,2015,7,14,1,60,1 Hr,Valid
Chengdu,PM2.5,07/14/15 02:00 AM,2015,7,14,2,72,1 Hr,Valid
Chengdu,PM2.5,07/14/15 03:00 AM,2015,7,14,3,72,1 Hr,Valid
Chengdu,PM2.5,07/14/15 04:00 AM,2015,7,14,4,61,1 Hr,Valid
Chengdu,PM2.5,07/14/15 05:00 AM,2015,7,14,5,76,1 Hr,Valid
Chengdu,PM2.5,07/14/15 06:00 AM,2015,7,14,6,62,1 Hr,Valid
Chengdu,PM2.5,07/14/15 07:00 AM,2015,7,14,7,67,1 Hr,Valid
Chengdu,PM2.5,07/14/15 08:00 AM,2015,7,14,8,71,1 Hr,Valid
Chengdu,PM2.5,07/14/15 09:00 AM,2015,7,14,9,81,1 Hr,Valid
Chengdu,PM2.5,07/14/15 10:00 AM,2015,7,14,10,85,1 Hr,Valid
Chengdu,PM2.5,07/14/15 11:00 AM,2015,7,14,11,105,1 Hr,Valid
Chengdu,PM2.5,07/14/15 12:00 PM,2015,7,14,12,101,1 Hr,Valid
Chengdu,PM2.5,07/14/15 01:00 PM,2015,7,14,13,80,1 Hr,Valid
Chengdu,PM2.5,07/14/15 02:00 PM,2015,7,14,14,89,1 Hr,Valid
Chengdu,PM2.5,07/14/15 03:00 PM,2015,7,14,15,71,1 Hr,Valid
Chengdu,PM2.5,07/14/15 04:00 PM,2015,7,14,16,66,1 Hr,Valid
Chengdu,PM2.5,07/14/15 05:00 PM,2015,7,14,17,68,1 Hr,Valid
Chengdu,PM2.5,07/14/15 06:00 PM,2015,7,14,18,66,1 Hr,Valid
Chengdu,PM2.5,07/14/15 07:00 PM,2015,7,14,19,73,1 Hr,Valid
Chengdu,PM2.5,07/14/15 08:00 PM,2015,7,14,20,78,1 Hr,Valid
Chengdu,PM2.5,07/14/15 09:00 PM,2015,7,14,21,73,1 Hr,Valid
Chengdu,PM2.5,07/14/15 10:00 PM,2015,7,14,22,51,1 Hr,Valid
Chengdu,PM2.5,07/14/15 11:00 PM,2015,7,14,23,51,1 Hr,Valid
Chengdu,PM2.5,07/15/15 12:00 AM,2015,7,15,0,36,1 Hr,Valid
Chengdu,PM2.5,07/15/15 01:00 AM,2015,7,15,1,42,1 Hr,Valid
Chengdu,PM2.5,07/15/15 02:00 AM,2015,7,15,2,28,1 Hr,Valid
Chengdu,PM2.5,07/15/15 03:00 AM,2015,7,15,3,33,1 Hr,Valid
Chengdu,PM2.5,07/15/15 04:00 AM,2015,7,15,4,27,1 Hr,Valid
Chengdu,PM2.5,07/15/15 05:00 AM,2015,7,15,5,35,1 Hr,Valid
Chengdu,PM2.5,07/15/15 06:00 AM,2015,7,15,6,30,1 Hr,Valid
Chengdu,PM2.5,07/15/15 07:00 AM,2015,7,15,7,27,1 Hr,Valid
Chengdu,PM2.5,07/15/15 08:00 AM,2015,7,15,8,39,1 Hr,Valid
Chengdu,PM2.5,07/15/15 09:00 AM,2015,7,15,9,36,1 Hr,Valid
Chengdu,PM2.5,07/15/15 10:00 AM,2015,7,15,10,30,1 Hr,Valid
Chengdu,PM2.5,07/15/15 11:00 AM,2015,7,15,11,32,1 Hr,Valid
Chengdu,PM2.5,07/15/15 12:00 PM,2015,7,15,12,37,1 Hr,Valid
Chengdu,PM2.5,07/15/15 01:00 PM,2015,7,15,13,36,1 Hr,Valid
Chengdu,PM2.5,07/15/15 02:00 PM,2015,7,15,14,45,1 Hr,Valid
Chengdu,PM2.5,07/15/15 03:00 PM,2015,7,15,15,48,1 Hr,Valid
Chengdu,PM2.5,07/15/15 04:00 PM,2015,7,15,16,66,1 Hr,Valid
Chengdu,PM2.5,07/15/15 05:00 PM,2015,7,15,17,63,1 Hr,Valid
Chengdu,PM2.5,07/15/15 06:00 PM,2015,7,15,18,47,1 Hr,Valid
Chengdu,PM2.5,07/15/15 07:00 PM,2015,7,15,19,49,1 Hr,Valid
Chengdu,PM2.5,07/15/15 08:00 PM,2015,7,15,20,46,1 Hr,Valid
Chengdu,PM2.5,07/15/15 09:00 PM,2015,7,15,21,58,1 Hr,Valid
Chengdu,PM2.5,07/15/15 10:00 PM,2015,7,15,22,59,1 Hr,Valid
Chengdu,PM2.5,07/15/15 11:00 PM,2015,7,15,23,62,1 Hr,Valid
Chengdu,PM2.5,07/16/15 12:00 AM,2015,7,16,0,53,1 Hr,Valid
Chengdu,PM2.5,07/16/15 01:00 AM,2015,7,16,1,71,1 Hr,Valid
Chengdu,PM2.5,07/16/15 02:00 AM,2015,7,16,2,72,1 Hr,Valid
Chengdu,PM2.5,07/16/15 03:00 AM,2015,7,16,3,72,1 Hr,Valid
Chengdu,PM2.5,07/16/15 04:00 AM,2015,7,16,4,90,1 Hr,Valid
Chengdu,PM2.5,07/16/15 05:00 AM,2015,7,16,5,94,1 Hr,Valid
Chengdu,PM2.5,07/16/15 06:00 AM,2015,7,16,6,100,1 Hr,Valid
Chengdu,PM2.5,07/16/15 07:00 AM,2015,7,16,7,81,1 Hr,Valid
Chengdu,PM2.5,07/16/15 08:00 AM,2015,7,16,8,77,1 Hr,Valid
Chengdu,PM2.5,07/16/15 09:00 AM,2015,7,16,9,76,1 Hr,Valid
Chengdu,PM2.5,07/16/15 10:00 AM,2015,7,16,10,83,1 Hr,Valid
Chengdu,PM2.5,07/16/15 11:00 AM,2015,7,16,11,85,1 Hr,Valid
Chengdu,PM2.5,07/16/15 12:00 PM,2015,7,16,12,47,1 Hr,Valid
Chengdu,PM2.5,07/16/15 01:00 PM,2015,7,16,13,51,1 Hr,Valid
Chengdu,PM2.5,07/16/15 02:00 PM,2015,7,16,14,38,1 Hr,Valid
Chengdu,PM2.5,07/16/15 03:00 PM,2015,7,16,15,34,1 Hr,Valid
Chengdu,PM2.5,07/16/15 04:00 PM,2015,7,16,16,30,1 Hr,Valid
Chengdu,PM2.5,07/16/15 05:00 PM,2015,7,16,17,38,1 Hr,Valid
Chengdu,PM2.5,07/16/15 06:00 PM,2015,7,16,18,36,1 Hr,Valid
Chengdu,PM2.5,07/16/15 07:00 PM,2015,7,16,19,34,1 Hr,Valid
Chengdu,PM2.5,07/16/15 08:00 PM,2015,7,16,20,42,1 Hr,Valid
Chengdu,PM2.5,07/16/15 09:00 PM,2015,7,16,21,62,1 Hr,Valid
Chengdu,PM2.5,07/16/15 10:00 PM,2015,7,16,22,64,1 Hr,Valid
Chengdu,PM2.5,07/16/15 11:00 PM,2015,7,16,23,68,1 Hr,Valid
Chengdu,PM2.5,07/17/15 12:00 AM,2015,7,17,0,56,1 Hr,Valid
Chengdu,PM2.5,07/17/15 01:00 AM,2015,7,17,1,52,1 Hr,Valid
Chengdu,PM2.5,07/17/15 02:00 AM,2015,7,17,2,50,1 Hr,Valid
Chengdu,PM2.5,07/17/15 03:00 AM,2015,7,17,3,45,1 Hr,Valid
Chengdu,PM2.5,07/17/15 04:00 AM,2015,7,17,4,37,1 Hr,Valid
Chengdu,PM2.5,07/17/15 05:00 AM,2015,7,17,5,47,1 Hr,Valid
Chengdu,PM2.5,07/17/15 06:00 AM,2015,7,17,6,24,1 Hr,Valid
Chengdu,PM2.5,07/17/15 07:00 AM,2015,7,17,7,28,1 Hr,Valid
Chengdu,PM2.5,07/17/15 08:00 AM,2015,7,17,8,38,1 Hr,Valid
Chengdu,PM2.5,07/17/15 09:00 AM,2015,7,17,9,38,1 Hr,Valid
Chengdu,PM2.5,07/17/15 10:00 AM,2015,7,17,10,48,1 Hr,Valid
Chengdu,PM2.5,07/17/15 11:00 AM,2015,7,17,11,42,1 Hr,Valid
Chengdu,PM2.5,07/17/15 12:00 PM,2015,7,17,12,52,1 Hr,Valid
Chengdu,PM2.5,07/17/15 01:00 PM,2015,7,17,13,40,1 Hr,Valid
Chengdu,PM2.5,07/17/15 02:00 PM,2015,7,17,14,41,1 Hr,Valid
Chengdu,PM2.5,07/17/15 03:00 PM,2015,7,17,15,39,1 Hr,Valid
Chengdu,PM2.5,07/17/15 04:00 PM,2015,7,17,16,38,1 Hr,Valid
Chengdu,PM2.5,07/17/15 05:00 PM,2015,7,17,17,42,1 Hr,Valid
Chengdu,PM2.5,07/17/15 06:00 PM,2015,7,17,18,65,1 Hr,Valid
Chengdu,PM2.5,07/17/15 07:00 PM,2015,7,17,19,65,1 Hr,Valid
Chengdu,PM2.5,07/17/15 08:00 PM,2015,7,17,20,63,1 Hr,Valid
Chengdu,PM2.5,07/17/15 09:00 PM,2015,7,17,21,59,1 Hr,Valid
Chengdu,PM2.5,07/17/15 10:00 PM,2015,7,17,22,53,1 Hr,Valid
Chengdu,PM2.5,07/17/15 11:00 PM,2015,7,17,23,54,1 Hr,Valid
Chengdu,PM2.5,07/18/15 12:00 AM,2015,7,18,0,56,1 Hr,Valid
Chengdu,PM2.5,07/18/15 01:00 AM,2015,7,18,1,60,1 Hr,Valid
Chengdu,PM2.5,07/18/15 02:00 AM,2015,7,18,2,59,1 Hr,Valid
Chengdu,PM2.5,07/18/15 03:00 AM,2015,7,18,3,56,1 Hr,Valid
Chengdu,PM2.5,07/18/15 04:00 AM,2015,7,18,4,62,1 Hr,Valid
Chengdu,PM2.5,07/18/15 05:00 AM,2015,7,18,5,59,1 Hr,Valid
